timestamp,open,high,low,close,volume
2026-05-06,145.3600,146.1500,144.9000,145.4000,10613462
2026-05-05,145.2800,145.6550,144.4150,145.3000,7174868
2026-05-04,144.5550,145.2050,144.3200,144.7300,10885929
2026-05-01,146.2900,146.6050,145.1500,145.1600,8865818
2026-04-30,143.6800,146.2900,143.6600,145.9900,12587761
2026-04-29,142.2600,143.2450,141.9700,142.8400,11885537
2026-04-28,144.5700,144.8600,143.2800,143.8400,8612435
2026-04-27,143.6800,145.2100,143.4200,143.4600,6571929
2026-04-24,145.2400,145.5300,143.6750,144.1800,7969746
2026-04-23,146.2000,146.7700,145.1600,146.2400,7611991
2026-04-22,146.5100,147.5800,146.0050,146.3800,8316881
2026-04-21,148.2900,148.5600,145.8800,145.9200,8735292
2026-04-20,148.4500,148.7400,147.1450,147.4200,6325730
2026-04-17,147.3700,149.1150,147.3600,148.8000,8338105
2026-04-16,147.1900,148.2000,146.2850,146.6100,9072308
2026-04-15,148.8600,149.2100,146.8850,147.7700,6669159
2026-04-14,147.3800,149.6003,147.2400,148.8300,7722277
2026-04-13,146.8800,148.0450,146.2400,147.9700,6183006
2026-04-10,149.7800,149.8350,147.1100,147.3100,6217954
2026-04-09,148.8300,150.2150,148.3000,149.3300,6406585
2026-04-08,148.2000,149.7000,147.5000,149.6700,8130677
2026-04-07,146.9100,146.9100,144.8800,146.5700,10263369
2026-04-06,146.2800,147.1400,145.7600,146.2800,7272600
2026-04-02,146.9300,148.3600,146.2700,146.8100,11087896
2026-04-01,147.2200,148.7600,146.9500,147.7300,16899201
2026-03-31,144.8100,146.7500,144.5950,146.6100,17865985
2026-03-30,144.3000,144.6250,143.4300,143.8200,14799709
2026-03-27,145.7200,145.8000,143.0700,143.2600,12932181
2026-03-26,145.7500,146.9050,145.6300,145.7400,13320966
2026-03-25,145.6850,146.6900,145.3500,146.2400,17743263
2026-03-24,143.9500,145.3000,143.3800,144.7900,24230857
2026-03-23,146.5600,146.7650,144.6000,144.7700,21815405
