timestamp,open,high,low,close,volume
2026-06-16,136.4300,137.3600,134.1700,135.3400,6925451
2026-06-15,135.7500,136.7700,134.5500,136.4000,5269867
2026-06-12,132.9800,135.5400,132.9600,133.7900,7822950
2026-06-11,129.1400,133.4200,128.4500,132.7400,10176702
2026-06-10,130.4400,133.6200,128.7900,128.8500,8127348
2026-06-09,131.1300,132.3900,127.5600,131.3800,11868495
2026-06-08,130.2100,131.0600,127.8500,128.4300,6472324
2026-06-05,132.7700,133.3150,128.1800,128.6700,8408423
2026-06-04,130.4400,134.4800,130.4400,133.4200,7324182
2026-06-03,127.5700,129.9900,127.1200,129.8300,8097271
2026-06-02,131.5400,131.9700,127.5700,127.7600,14202381
2026-06-01,135.6200,135.6600,132.2400,133.6200,7929262
2026-05-29,136.4800,137.3500,135.6100,136.6900,6743038
2026-05-28,134.2300,136.5550,133.1300,135.9900,6868241
2026-05-27,133.6200,136.0300,133.2950,134.4500,7578757
2026-05-26,132.4700,133.6750,131.3900,133.3500,5928826
2026-05-22,132.4900,134.2900,131.4700,131.6600,6468357
2026-05-21,130.6400,133.4300,129.6700,132.7800,6852686
2026-05-20,127.8100,132.0700,127.8100,131.7100,10676732
2026-05-19,127.2800,128.1300,125.0700,126.7900,12026994
2026-05-18,130.9000,131.5000,126.7000,127.6700,8076627
2026-05-15,133.2100,133.6700,130.3005,130.6900,9438178
2026-05-14,136.2600,136.9100,133.5400,134.8500,5197121
2026-05-13,134.6200,136.3700,133.6900,135.8500,7037208
2026-05-12,134.4200,135.4900,133.2600,134.9100,5994071
2026-05-11,135.2400,138.1000,134.1500,134.7500,9991766
2026-05-08,133.8700,135.8800,133.2650,134.7100,11783757
2026-05-07,136.8000,137.1700,131.9600,133.6600,10692792
2026-05-06,134.9100,137.9450,134.2500,137.6800,8468608
2026-05-05,135.1500,136.3700,131.9600,133.7900,8702570
2026-05-04,129.9900,133.7700,129.8000,133.5000,8114241
2026-05-01,130.6200,131.4600,128.9880,130.4200,8261125
2026-04-30,129.7900,131.8400,129.3200,131.3300,7917873
2026-04-29,130.0500,130.6100,127.7600,128.9000,9033497
2026-04-28,132.2300,134.4400,131.0700,131.1600,7649663
2026-04-27,133.4400,135.8600,132.6250,133.0400,6658710
2026-04-24,134.5300,134.8900,131.9700,133.2800,6790731
2026-04-23,136.8200,138.1200,133.5900,134.4900,7785032
2026-04-22,137.9400,138.6800,136.4800,137.3100,4641276
2026-04-21,137.9800,138.2500,135.7900,136.3900,6756471
2026-04-20,137.9900,138.6300,137.0000,137.7900,6033977
2026-04-17,137.7700,139.1900,137.2100,138.6700,10212679
2026-04-16,136.1400,136.6300,134.7100,135.4600,6839886
2026-04-15,136.3700,137.5000,134.4500,136.4500,8563777
2026-04-14,133.2000,136.4000,133.0300,135.7200,11046870
2026-04-13,130.3000,133.6000,130.1900,132.0500,7851912
2026-04-10,132.0900,132.2700,128.7637,129.4400,10034324
2026-04-09,129.7000,132.1500,129.5500,131.8200,5596626
2026-04-08,132.4200,133.2700,129.7900,130.6500,7511842
2026-04-07,127.9700,129.2200,126.3700,128.8500,9788754
2026-04-06,129.1500,130.5400,128.6600,128.8000,6290412
2026-04-02,125.6600,129.9462,125.5700,128.9600,9896063
2026-04-01,128.7900,131.4500,128.0300,128.5500,20031495
2026-03-31,122.8800,127.9500,122.7400,127.7300,18482495
2026-03-30,119.7300,120.6100,118.2800,118.7800,9306190
2026-03-27,123.2400,123.6900,119.5100,119.5900,10706301
2026-03-26,122.5200,125.6400,122.5200,123.9000,11477104
2026-03-25,121.2400,125.0000,121.1000,123.9200,11469135
