timestamp,open,high,low,close,volume
2026-08-12,66.6100,66.6700,66.1950,66.4600,20256641
2026-08-11,65.6200,65.7500,65.1900,65.4300,9763383
2026-08-10,65.2100,65.3600,64.9800,65.1700,19095123
2026-08-07,65.8700,65.9400,65.0050,65.6400,21462078
2026-08-06,64.6800,65.5600,64.4650,65.0200,20782376
2026-08-05,65.9500,66.2350,65.6700,65.7200,21452661
2026-08-04,65.2200,66.1400,65.1200,66.0000,25811425
2026-08-03,63.7400,64.4450,63.3400,64.3200,21829561
2026-07-31,64.9300,65.0600,63.5050,64.0900,31148570
2026-07-30,62.4800,63.6400,62.2950,63.5900,42234966
2026-07-29,61.7300,62.7000,60.7650,61.0700,32438147
2026-07-28,62.0600,62.7950,61.6750,62.3600,29000865
2026-07-27,64.2200,64.2700,62.8450,63.6200,23441421
2026-07-24,63.9500,64.1500,63.2450,63.3300,20525619
2026-07-23,64.4900,65.0350,63.9900,64.6000,13003342
2026-07-22,64.6400,65.1899,64.6300,64.9900,13400147
2026-07-21,65.1190,65.5000,64.8200,65.3400,20839299
2026-07-20,64.0350,64.1707,63.4800,63.5600,19269608
2026-07-17,62.3000,63.8900,62.0050,63.2900,35145369
2026-07-16,64.4300,64.7200,63.9150,64.1900,21565692
2026-07-15,65.8700,66.0400,64.6600,65.5700,30073856
2026-07-14,65.5300,65.8000,65.1050,65.6700,18557842
2026-07-13,65.1900,65.2900,64.3900,64.5000,25474754
2026-07-10,66.5400,67.0200,66.1850,66.9000,18694776
2026-07-09,66.5700,66.9600,66.3650,66.7800,19566803
2026-07-08,65.1600,66.2450,64.9650,66.2300,20723495
2026-07-07,65.9900,66.3300,65.2550,65.7200,26285125
2026-07-06,67.2450,67.7900,67.2100,67.5700,24039307
2026-07-02,66.5300,67.1900,64.8000,65.7000,34260828
2026-07-01,66.9100,67.4600,66.4800,66.4800,28146677
2026-06-30,67.5900,68.5000,67.4804,68.4100,20384262
2026-06-29,66.9900,67.4600,65.9950,67.4300,18609726
2026-06-26,66.3400,67.7150,66.2700,67.1900,24158894
2026-06-25,68.9050,68.9900,67.2700,67.9600,24479776
2026-06-24,67.3800,67.6100,66.5950,67.2500,22973259
2026-06-23,67.2450,68.2300,67.0650,67.1700,39068999
2026-06-22,71.2900,71.5700,70.9850,71.2100,25302326
2026-06-18,70.1800,70.9200,70.1500,70.7900,49998097
2026-06-17,69.5700,70.0750,68.4100,68.5600,36131293
2026-06-16,69.3300,69.7350,68.5845,68.6400,31283481
2026-06-15,69.6100,69.8800,69.3750,69.7500,37751514
2026-06-12,67.5300,68.2000,67.0850,67.8800,39782751
2026-06-11,65.2700,67.5950,65.1750,67.5000,41505657
2026-06-10,65.3100,66.2800,64.5800,64.6600,37541930
2026-06-09,67.2100,67.4550,64.0700,65.8200,42106665
2026-06-08,66.0650,66.3700,65.5900,65.7500,29088373
2026-06-05,66.7300,66.8850,64.3600,64.5900,56184498
2026-06-04,68.5200,69.2850,68.0750,69.1000,21260298
2026-06-03,70.4200,70.4700,69.5600,69.9200,22147084
2026-06-02,70.2900,70.8600,70.0600,70.8000,16577427
2026-06-01,69.3800,70.5100,69.1300,70.0800,31731103
2026-05-29,68.9300,69.1100,68.4950,68.6000,32143085
2026-05-28,67.6450,68.7700,67.4250,68.6100,33063295
2026-05-27,68.7600,68.9600,67.9400,68.3900,31992371
2026-05-26,67.7150,68.4950,67.6900,68.4000,25457011
2026-05-22,66.0000,66.3900,65.7400,65.8800,30850969
2026-05-21,65.2300,66.3450,65.0500,66.0300,28726485
2026-05-20,64.4900,65.5600,64.3950,65.4600,31180482
2026-05-19,63.6200,64.8450,63.4800,64.2600,37009419
2026-05-18,65.6600,65.7600,64.3820,64.9700,37739830
2026-05-15,65.2300,65.4650,64.7150,65.0700,34830879
2026-05-14,66.9520,67.5150,66.8300,67.3800,21184438
2026-05-13,66.5700,67.4450,66.2650,67.2100,26065354
2026-05-12,66.2200,66.5100,64.9850,65.8200,37773354
2026-05-11,67.8300,68.1500,67.5850,67.8900,14667108
2026-05-08,67.3300,67.9600,67.2800,67.9400,27606254
2026-05-07,67.6700,67.6700,66.4800,66.5900,34734667
2026-05-06,66.8500,67.5900,66.6350,67.4900,35376449
2026-05-05,64.9800,65.6250,64.8900,65.4000,18700982
