timestamp,open,high,low,close,volume
2026-06-24,715.3700,719.9300,704.4500,710.6200,52480437
2026-06-23,715.7400,723.6100,712.1101,713.6500,53354151
2026-06-22,742.0200,745.4500,734.3900,737.9500,43518595
2026-06-18,737.2000,741.8200,732.5100,740.6200,50154595
2026-06-17,735.1900,735.6800,720.8500,722.5100,51669322
2026-06-16,742.2500,744.2200,729.6400,729.8600,45348675
2026-06-15,738.1000,744.7599,737.3800,744.0000,46710216
2026-06-12,717.6100,724.0100,711.2800,721.3400,51236021
2026-06-11,699.2900,718.3721,695.0000,717.1200,71798857
2026-06-10,701.6600,711.2800,692.9300,693.6900,65334283
2026-06-09,722.9800,725.6600,686.3700,707.8300,91932171
2026-06-08,717.8100,723.0300,713.0700,716.0700,47401451
2026-06-05,730.0600,731.6900,704.3200,705.0600,99606571
2026-06-04,735.4800,743.4988,732.6200,740.6100,40782580
2026-06-03,747.3100,748.6500,741.0100,744.2100,40270198
2026-06-02,742.4000,746.4400,739.2300,746.1600,30085237
2026-06-01,737.0400,745.6500,735.9900,742.7400,33890559
2026-05-29,737.8400,741.6300,735.2500,738.3100,37541668
2026-05-28,729.7300,736.6000,726.4100,735.6000,32839952
2026-05-27,732.9600,733.3200,725.4400,729.4500,35148674
2026-05-26,725.9600,731.1700,724.1600,730.2800,34254692
2026-05-22,718.0700,722.1200,715.9500,717.5400,33118575
2026-05-21,708.9900,717.1200,706.7700,714.5100,36415360
2026-05-20,705.2900,713.1500,703.7900,713.1500,35403154
2026-05-19,699.8100,706.4900,695.2500,701.5300,46827529
2026-05-18,711.5400,712.0700,698.8500,705.8800,49834549
2026-05-15,710.1400,715.1300,705.5500,708.9300,51792656
2026-05-14,714.6200,722.0300,714.2200,719.7900,33327545
2026-05-13,709.9600,716.6500,704.8300,714.7100,40012526
2026-05-12,708.2200,710.1800,696.6400,707.2400,45873009
2026-05-11,710.3600,714.5900,708.9100,713.2900,36019146
2026-05-08,699.9200,711.2300,699.5000,711.2300,44320421
2026-05-07,696.5800,701.2400,691.7700,694.9400,43779087
2026-05-06,687.7800,695.9300,686.4800,695.7700,38778492
2026-05-05,677.9600,682.7734,677.5100,681.6100,37101063
2026-05-04,674.6600,676.7300,668.9000,672.8800,34541990
