timestamp,open,high,low,close,volume
2026-09-24,82.9100,83.0800,81.7000,81.7000,10583163
2026-09-23,82.6600,82.9750,82.2500,82.4300,10779443
2026-09-22,82.4600,82.9000,82.2895,82.7300,10295577
2026-09-21,82.0950,82.3100,81.7300,81.9200,8564192
2026-09-18,83.1400,83.1950,82.8000,82.8000,10629737
2026-09-17,83.5100,83.7150,83.0000,83.4900,7635627
2026-09-16,83.6800,84.0600,83.3150,83.3300,9648355
2026-09-15,83.9950,84.0700,83.5650,83.7300,14382288
2026-09-14,84.3800,84.8852,84.2500,84.4200,10520254
2026-09-11,83.5100,83.6900,83.0400,83.3800,10836906
2026-09-10,83.3700,83.8100,83.0600,83.0900,10349529
2026-09-09,83.5100,83.5200,82.8500,83.0500,12246887
2026-09-08,84.2800,84.5700,83.8100,84.0200,13546347
2026-09-04,84.8200,85.3000,84.5350,84.5800,9904156
2026-09-03,85.3700,85.6450,84.7800,85.2600,10265945
2026-09-02,85.3700,86.0800,85.0400,85.5300,8445238
2026-09-01,85.5100,86.1600,85.1500,85.2500,9353794
2026-08-31,85.3500,85.3500,84.9000,84.9800,7012595
2026-08-28,85.5000,85.6050,85.2100,85.4500,6809306
2026-08-27,85.3100,85.8550,85.0650,85.0800,8495980
2026-08-26,86.6200,86.6850,86.2500,86.2700,7317379
2026-08-25,86.8600,87.0100,86.2450,86.5200,7022996
2026-08-24,86.4500,87.4650,86.4500,87.4500,9108098
2026-08-21,85.6000,86.0100,85.2800,85.9900,11194148
2026-08-20,85.2000,86.0000,85.0000,85.3200,11495323
2026-08-19,85.7200,87.1900,85.7200,86.5400,11244297
2026-08-18,85.7600,86.1900,85.1300,85.5800,10663176
2026-08-17,85.3600,85.6100,84.5900,84.6800,10513381
2026-08-14,86.0000,86.3000,85.8200,86.0900,6970193
2026-08-13,85.6100,86.2000,85.5100,86.0000,10352933
2026-08-12,84.0850,85.1300,84.0100,85.0800,6448307
2026-08-11,84.6200,84.9800,84.3450,84.6900,7358402
2026-08-10,84.6600,85.0450,84.3300,84.9500,6917535
2026-08-07,84.5000,85.2100,84.2500,85.1200,5690651
2026-08-06,86.3100,86.4100,84.6850,85.1100,8275988
2026-08-05,85.7400,85.8800,84.7900,85.3300,7739064
2026-08-04,84.2900,85.4300,83.8600,85.3700,13262075
2026-08-03,85.9200,86.3400,84.6300,84.8600,12592512
2026-07-31,84.8500,85.4300,84.3250,85.0500,11382923
2026-07-30,86.0000,86.0900,84.9850,85.4700,16609083
2026-07-29,86.3400,87.8750,86.3400,87.3600,14869133
2026-07-28,87.0700,88.7800,86.9250,87.0600,22253034
2026-07-27,84.4200,85.7650,84.3768,85.3600,12244255
2026-07-24,83.3700,84.2800,83.1600,84.1300,9634563
2026-07-23,83.2000,83.6900,82.8100,83.2100,10351056
2026-07-22,84.5780,85.0150,84.0700,84.3800,6545689
2026-07-21,84.4300,84.6000,83.9150,84.0600,7388015
2026-07-20,85.1350,85.3990,84.5600,84.8600,8571138
2026-07-17,86.7900,87.4300,84.7550,85.1900,15692309
2026-07-16,84.1400,85.8150,84.0400,85.8100,12146533
2026-07-15,83.1000,84.2200,82.9700,83.4700,7387833
2026-07-14,84.5100,84.7350,83.3450,83.4200,7871374
2026-07-13,84.5500,85.5400,84.3750,84.5900,8118929
2026-07-10,83.2400,84.1900,83.1700,84.1200,8305379
2026-07-09,83.5500,83.8350,83.1100,83.2000,11322072
2026-07-08,85.1700,85.3000,84.3500,84.3900,10998508
2026-07-07,85.5200,85.9580,84.4500,84.8600,13234972
2026-07-06,84.8000,85.1000,83.3150,84.1000,13176602
2026-07-02,83.7500,85.1350,83.7500,84.9900,16706936
2026-07-01,83.0950,83.3300,82.7700,83.3000,12210125
2026-06-30,83.9900,84.0900,82.9500,83.0700,12752469
2026-06-29,84.9050,85.0750,84.0450,84.3700,10163763
2026-06-26,84.6500,85.2194,84.4450,84.7100,11372122
2026-06-25,83.9500,84.9900,83.7000,83.9400,12078009
2026-06-24,84.0350,84.8100,83.8200,84.4400,11294898
2026-06-23,83.6200,83.8400,83.0250,83.7200,14963338
2026-06-22,82.6600,83.1400,82.1500,82.1800,11243604
2026-06-18,83.8350,83.8900,83.1250,83.3000,10447036
2026-06-17,85.1900,85.3900,83.3550,83.6800,18015155
2026-06-16,85.7900,86.3500,85.0900,85.5900,9364404
2026-06-15,85.4720,85.7700,85.1300,85.4800,10980243
2026-06-12,85.4600,85.8600,85.1200,85.8200,9363020
2026-06-11,85.6750,85.9600,85.2000,85.2700,18013563
2026-06-10,84.7600,85.6150,84.4000,85.4900,13134113
2026-06-09,83.1800,84.5900,83.0400,84.1000,12440595
2026-06-08,82.9700,83.4900,82.9300,83.0700,9544493
2026-06-05,82.5900,84.3900,82.4400,83.4400,17021495
2026-06-04,83.3400,83.6100,81.8350,82.0400,12184720
2026-06-03,81.7900,82.7200,81.6500,82.1600,14750322
2026-06-02,81.9200,82.2900,81.4800,81.8300,15723446
2026-06-01,82.5050,82.6350,81.6800,82.0300,20246671
2026-05-29,83.9700,84.0950,82.8500,82.9100,13011260
2026-05-28,84.8600,84.9500,84.3650,84.4300,6414608
2026-05-27,84.0200,85.1600,83.8950,84.5800,12224694
2026-05-26,84.7900,84.8900,83.5250,83.6300,9477329
2026-05-22,84.7200,85.1200,84.4350,84.8000,7890527
2026-05-21,84.5600,84.7700,83.4400,84.6600,13185649
2026-05-20,85.5800,86.0650,84.8100,85.5200,13992516
2026-05-19,85.8200,86.6950,85.1600,86.0900,12232979
2026-05-18,84.7500,85.9400,84.6800,85.9000,11634810
2026-05-15,85.5300,85.5900,84.5050,84.6400,12229979
2026-05-14,84.9500,85.2600,84.7900,84.9800,6627820
2026-05-13,84.2000,85.2550,84.1350,84.7200,10463186
2026-05-12,83.7100,85.0200,83.2100,84.4400,16104964
2026-05-11,84.0800,84.2900,82.8250,83.3700,11062689
2026-05-08,84.5300,84.8000,84.1550,84.1800,10323780
2026-05-07,83.9300,84.2950,83.1450,83.9800,10116915
2026-05-06,84.3350,84.5050,83.8400,84.2400,11530091
2026-05-05,83.4800,84.4600,83.2700,84.0600,10891521
2026-05-04,83.5350,84.3500,83.1350,83.5400,12599107
