timestamp,open,high,low,close,volume
2026-07-28,531.6500,535.9400,518.2500,529.6000,18429041
2026-07-27,565.9400,567.6200,535.3100,548.5500,38682157
2026-07-24,574.4300,578.5200,556.4900,561.1900,19156403
2026-07-23,577.2000,586.8900,573.9994,580.1700,7963219
2026-07-22,571.3520,592.0100,571.3520,586.9100,5249661
2026-07-21,580.9600,586.0000,572.0500,584.0800,7129768
2026-07-20,568.7800,572.7700,557.2400,558.8300,6962563
2026-07-17,547.9350,567.4100,536.8100,556.5300,22083883
2026-07-16,575.7500,581.8400,564.4500,568.9200,12353271
2026-07-15,606.8800,606.8800,573.7200,590.7700,11020779
2026-07-14,608.8950,608.8950,590.3800,600.3100,7581088
2026-07-13,598.0050,599.3600,583.0900,585.6200,8736478
2026-07-10,600.8700,615.0500,595.8400,611.0300,6608365
2026-07-09,615.4800,618.1656,604.7000,607.7300,9045101
2026-07-08,575.3300,595.0000,575.0400,593.0000,9521328
2026-07-07,580.0200,585.9700,566.8300,581.4500,14619227
2026-07-06,607.0500,618.2100,604.0500,604.3000,9820715
2026-07-02,622.5800,627.7000,582.6000,592.2900,21334058
2026-07-01,634.3500,639.8900,618.6200,620.4600,13424666
2026-06-30,636.0650,659.7400,634.6000,655.8900,9406890
2026-06-29,615.0300,633.2600,596.1700,631.9800,10473943
2026-06-26,616.7900,621.7100,609.0000,611.6100,12728345
2026-06-25,649.3700,650.0300,613.9300,636.8800,14909351
2026-06-24,622.2800,625.2300,606.2300,618.9200,11901988
2026-06-23,625.9300,636.8800,617.2700,622.0500,19125963
2026-06-22,670.3450,671.8300,660.0201,668.9100,8042965
2026-06-18,648.5450,663.7999,648.1500,659.8800,11229715
2026-06-17,633.4600,643.5000,623.1300,623.9700,10658832
2026-06-16,643.5200,648.3100,616.0000,616.0000,10949632
2026-06-15,643.5000,649.2400,639.2500,647.1000,9613891
2026-06-12,607.9500,624.6200,602.2100,619.9600,8986716
2026-06-11,582.6050,611.6200,581.6100,609.4500,12196801
2026-06-10,580.7550,598.7300,568.2900,570.9100,12711368
2026-06-09,609.4750,613.6900,554.6600,591.0100,20329715
2026-06-08,597.2100,606.2000,588.5400,598.1600,13823901
2026-06-05,605.0900,607.0000,569.6900,569.6900,22038001
2026-06-04,613.0000,634.7800,604.6100,627.5300,10462936
2026-06-03,640.8000,642.7700,623.9100,637.9000,10179872
2026-06-02,619.6000,632.5700,614.4650,632.2100,8083502
2026-06-01,596.0950,613.4299,593.0900,607.8100,8648978
2026-05-29,606.0300,611.7886,597.1200,598.9300,7603183
2026-05-28,595.8100,604.7400,587.3100,599.8300,7624970
2026-05-27,611.9400,612.3000,584.9300,595.5000,11208990
2026-05-26,591.5800,603.9700,589.1000,602.1400,10008514
2026-05-22,574.2700,582.5000,572.8600,576.3200,7535020
2026-05-21,561.0200,570.6000,557.6200,567.8800,8293803
2026-05-20,552.7500,564.7200,551.6500,564.6600,8670454
2026-05-19,534.9400,553.3390,527.8700,543.9600,11905827
2026-05-18,565.4750,567.2100,536.8700,546.1600,12317457
2026-05-15,560.3050,565.8800,552.9101,556.3400,13009610
2026-05-14,570.8400,581.1699,567.7500,578.3400,8458691
2026-05-13,571.7950,576.2000,560.1200,572.4600,9586693
2026-05-12,565.0050,570.4000,542.6700,561.2500,17720787
2026-05-11,570.2600,578.0598,566.8000,576.3100,12680940
2026-05-08,551.5800,566.7900,549.0000,566.5400,8553714
2026-05-07,545.7650,549.7032,535.9200,540.1000,10905154
2026-05-06,537.7700,549.8800,532.3500,549.7600,15262913
2026-05-05,515.3800,526.2000,514.1200,522.6900,8624608
2026-05-04,512.4700,513.1500,501.1500,506.7900,6867462
2026-05-01,504.2050,511.9900,502.2500,509.8200,5308292
2026-04-30,504.7050,507.7899,495.0200,506.7200,8401642
2026-04-29,496.3450,499.5800,492.3400,499.5800,6007909
2026-04-28,488.1850,496.6600,483.2900,491.2100,12664811
2026-04-27,509.1900,510.1000,497.7450,506.2600,9040153
2026-04-24,499.5050,509.5900,495.4600,506.4400,12614318
2026-04-23,480.3950,488.0800,475.1901,481.8500,10619719
